Date,Duration,Workout Name,Exercise Name,Set Order,Weight,Reps,Distance,Seconds,RPE,Notes
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,EZ Bar Curl,1,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-02-21 14:51:59,01 hours 16 minutes 32 seconds,,EZ Bar Curl,2,49.604008991625,15,0,0,,"25 was in the edge. The bar might be 12.5, not 10. So it was even 27.5"
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Face to wall handstand (45),0,0,0,0,30,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Face to wall handstand (45),1,0,0,0,30,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Face to wall handstand (45),2,0,0,0,30,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Face to wall handstand (45),3,0,0,0,30,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Incline Push Ups,0,0,10,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Incline Push Ups,1,0,10,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Incline Push Ups,2,0,10,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Incline Push Ups,3,0,10,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Pike Push Ups,0,0,10,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Pike Push Ups,1,0,8,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Pike Push Ups,2,0,7,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Pike Push Ups,3,0,7,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Plank,0,0,0,0,50,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Plank,1,0,0,0,50,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Plank,2,0,0,0,50,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Plank,3,0,0,0,50,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Dips,0,0,10,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Dips,1,0,10,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Dips,2,0,10,0,0,,
2026-02-23 20:59:58,01 hours 25 minutes 40 seconds,,Dips,3,0,9,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Wrist prep,0,0,0,0,60,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Shoulders prep,0,0,0,0,60,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Core prep,0,0,0,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Bulgarian Split Squat,0,44.092452437,10,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Bulgarian Split Squat,1,66.1386786555,10,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Bulgarian Split Squat,2,88.184904874,8,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Bulgarian Split Squat,3,88.184904874,8,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Hip Thrust,0,44.092452437,10,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Hip Thrust,1,44.092452437,10,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,0,0,10,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,1,0,10,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,2,0,10,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,3,0,10,0,0,,
2026-02-25 21:01:43,01 hours 00 minutes 00 seconds,,Side Plank,0,0,0,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Wrist prep,0,0,0,0,60,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Shoulders prep,0,0,0,0,60,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Core prep,0,0,0,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Band Assisted Pull Ups,0,10,8,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Band Assisted Pull Ups,1,20,8,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Band Assisted Pull Ups,2,20,7,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Band Assisted Pull Ups,3,20,7,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Inverted Row,0,0,8,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Inverted Row,1,0,8,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Inverted Row,2,0,8,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Inverted Row,3,0,7,0,0,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Dead Hang,0,0,0,0,30,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Dead Hang,1,0,0,0,30,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Hollow hold,0,0,0,0,1800,,
2026-02-28 13:52:00,01 hours 00 minutes 03 seconds,,Hollow hold,1,0,0,0,1800,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Wrist prep,0,0,0,0,60,,"Wrist circles, wrist rocks (on all fours), palm pulses, fingertip pushups on knees "
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Shoulders prep,0,0,0,0,60,,"Wall slides, scapula pushups, band external rotations, plank shoulder shrugs"
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Core prep,0,0,0,0,0,,"Dead bug, hollow hold, glute bridge hold"
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Face to wall handstand (45),0,0,0,0,30,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Face to wall handstand (45),1,0,0,0,30,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Face to wall handstand (45),2,0,0,0,30,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Face to wall handstand (45),3,0,0,0,30,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Incline Push Ups,0,0,10,0,0,,"6th hole "
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Incline Push Ups,1,0,15,0,0,,"6th hole "
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Incline Push Ups,2,0,15,0,0,,"6th hole "
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Incline Push Ups,3,0,15,0,0,,"6th hole "
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Pike Push Ups,0,0,4,0,0,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Pike Push Ups,1,0,6,0,0,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Pike Push Ups,2,0,6,0,0,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Pike Push Ups,3,0,6,0,0,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Plank,0,0,0,0,50,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Plank,1,0,0,0,50,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Plank,2,0,0,0,50,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Plank,3,0,0,0,50,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Dips,0,0,11,0,0,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Dips,1,0,6,0,0,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Dips,2,0,4,0,0,,
2026-03-02 21:17:29,01 hours 00 minutes 00 seconds,,Dips,3,0,9,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Wrist prep,0,0,0,0,60,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Shoulders prep,0,0,0,0,60,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Core prep,0,0,0,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Walking Lunge,0,52.9109429244,16,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Walking Lunge,1,52.9109429244,16,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Walking Lunge,2,52.9109429244,16,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Dumbbell Romanian Deadlift,0,35.2739619496,16,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Dumbbell Romanian Deadlift,1,35.2739619496,16,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Dumbbell Romanian Deadlift,2,35.2739619496,16,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Dumbbell Romanian Deadlift,3,35.2739619496,16,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,0,0,10,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,1,0,10,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,2,0,10,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,3,0,10,0,0,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Side Plank,0,0,0,0,45,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Side Plank,1,0,0,0,45,,
2026-03-03 21:14:58,01 hours 00 minutes 00 seconds,,Side Plank,2,0,0,0,45,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Wrist prep,0,0,0,0,60,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Shoulders prep,0,0,0,0,60,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Core prep,0,0,0,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Band Assisted Pull Ups,0,10,8,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Band Assisted Pull Ups,1,20,6,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Band Assisted Pull Ups,2,20,6,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Band Assisted Pull Ups,3,20,7,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Inverted Row,0,0,7,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Inverted Row,1,0,7,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Inverted Row,2,0,6,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Inverted Row,3,0,7,0,0,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Dead Hang,0,0,0,0,30,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Dead Hang,1,0,0,0,30,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Hollow hold,0,0,0,0,1800,,
2026-03-05 21:40:11,01 hours 00 minutes 00 seconds,,Hollow hold,1,0,0,0,1800,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Wrist prep,0,0,0,0,60,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Shoulders prep,0,0,0,0,60,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Pseudo Planche Push Ups,0,0,8,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Pseudo Planche Push Ups,1,0,8,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Pseudo Planche Push Ups,2,0,8,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Pseudo Planche Push Ups,3,0,8,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Face to wall handstand (45),0,0,0,0,1200,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Face to wall handstand (45),1,0,0,0,1200,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Face to wall handstand (45),2,0,0,0,1200,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Face to wall handstand (45),3,0,0,0,1200,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Hanging Leg Raise,0,0,10,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Hanging Leg Raise,1,0,10,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Hanging Leg Raise,2,0,10,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Hollow hold,0,0,0,0,1800,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Hollow hold,1,0,0,0,1800,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Hollow hold,2,0,0,0,1800,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Pull Ups,0,0,5,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Pull Ups,1,0,4,0,0,,
2026-03-08 13:27:43,00 hours 55 minutes 13 seconds,,Pull Ups,2,0,4,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Wrist prep,0,0,0,0,60,,"Wrist circles, wrist rocks (on all fours), palm pulses, fingertip pushups on knees "
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Shoulders prep,0,0,0,0,60,,"Wall slides, scapula pushups, band external rotations, plank shoulder shrugs"
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Core prep,0,0,0,0,0,,"Dead bug, hollow hold, glute bridge hold"
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Face to wall handstand (45),0,0,0,0,30,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Face to wall handstand (45),1,0,0,0,30,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Face to wall handstand (45),2,0,0,0,30,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Face to wall handstand (45),3,0,0,0,30,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Pike Push Ups,0,0,6,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Pike Push Ups,1,0,5,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Pike Push Ups,2,0,5,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Pike Push Ups,3,0,5,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Pike Push Ups,4,0,6,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Pike Push Ups,5,0,6,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Pike Push Ups,6,0,6,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Pike Push Ups,7,0,6,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Incline Push Ups,0,0,10,0,0,,"6th hole "
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Incline Push Ups,1,0,12,0,0,,"6th hole "
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Incline Push Ups,2,0,12,0,0,,"6th hole "
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Incline Push Ups,3,0,12,0,0,,"6th hole "
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Dips,0,0,10,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Dips,1,0,9,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Dips,2,0,10,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Dips,3,0,9,0,0,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Plank,0,0,0,0,55,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Plank,1,0,0,0,55,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Plank,2,0,0,0,55,,
2026-03-10 21:06:55,00 hours 58 minutes 08 seconds,,Plank,3,0,0,0,55,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Wrist prep,0,0,0,0,60,,"Wrist circles, wrist rocks (on all fours), palm pulses, fingertip pushups on knees "
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Shoulders prep,0,0,0,0,60,,"Wall slides, scapula pushups, band external rotations, plank shoulder shrugs"
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Core prep,0,0,0,0,0,,"Dead bug, hollow hold, glute bridge hold"
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Walking Lunge,0,52.9109429244,16,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Walking Lunge,1,52.9109429244,16,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Walking Lunge,2,52.9109429244,16,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Dumbbell Romanian Deadlift,0,35.2739619496,16,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Dumbbell Romanian Deadlift,1,52.9109429244,15,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Dumbbell Romanian Deadlift,2,52.9109429244,15,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Dumbbell Romanian Deadlift,3,35.2739619496,16,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,0,0,12,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,1,0,12,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,2,0,12,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Hanging Knee Raise,3,0,10,0,0,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Side Plank,0,0,0,0,50,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Side Plank,1,0,0,0,50,,
2026-03-11 21:17:35,01 hours 00 minutes 00 seconds,,Side Plank,2,0,0,0,50,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Wrist prep,0,0,0,0,420,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Shoulders prep,0,0,0,0,420,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Core prep,0,0,0,0,0,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Band Assisted Pull Ups,0,0,8,0,0,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Band Assisted Pull Ups,1,20,8,0,0,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Band Assisted Pull Ups,2,20,8,0,0,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Band Assisted Pull Ups,3,20,7,0,0,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Inverted Row,0,0,8,0,0,,9th hole
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Inverted Row,1,0,10,0,0,,9th hole
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Inverted Row,2,0,12,0,0,,9th hole
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Inverted Row,3,0,11,0,0,,9th hole
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Dead Hang,0,0,0,0,45,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Dead Hang,1,0,0,0,45,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Dead Hang,2,0,0,0,45,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Hollow hold,0,0,0,0,1800,,
2026-03-13 20:29:58,01 hours 17 minutes 39 seconds,,Hollow hold,1,0,0,0,1800,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Wrist prep,0,0,0,0,420,,"Wrist circles, wrist rocks (on all fours), palm pulses, fingertip pushups on knees "
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Shoulders prep,0,0,0,0,420,,"Wall slides, scapula pushups, band external rotations, plank shoulder shrugs"
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Core prep,0,0,0,0,0,,"Dead bug, hollow hold, glute bridge hold"
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Face to wall handstand (45),0,0,0,0,30,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Face to wall handstand (45),1,0,0,0,30,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Face to wall handstand (45),2,0,0,0,30,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Face to wall handstand (45),3,0,0,0,30,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Pike Push Ups,0,0,7,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Pike Push Ups,1,0,6,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Pike Push Ups,2,0,5,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Pike Push Ups,3,0,5,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Pike Push Ups,4,0,6,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Pike Push Ups,5,0,6,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Pike Push Ups,6,0,4,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Pike Push Ups,7,0,6,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Dips,0,0,8,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Dips,1,0,9,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Dips,2,0,10,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Dips,3,0,10,0,0,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Plank,0,0,0,0,55,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Plank,1,0,0,0,55,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Plank,2,0,0,0,55,,
2026-03-16 20:55:44,01 hours 25 minutes 41 seconds,,Plank,3,0,0,0,55,,
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Wrist prep,0,0,0,0,420,,
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Shoulders prep,0,0,0,0,420,,
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Squat,0,44.092452437,20,0,0,,It was deep !
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Squat,1,88.184904874,15,0,0,,It was deep !
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Squat,2,110.2311310925,12,0,0,,It was deep !
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Squat,3,132.277357311,10,0,0,,It was deep !
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Squat,4,132.277357311,10,0,0,,It was deep !
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Dumbbell Deadlift,0,44.092452437,15,0,0,,
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Dumbbell Deadlift,1,44.092452437,15,0,0,,
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Dumbbell Deadlift,2,44.092452437,15,0,0,,
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Sled Leg Press,0,381.39971358005,12,0,0,,"In Vit gym, prob rack is 0"
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Sled Leg Press,1,447.53839223555,12,0,0,,"In Vit gym, prob rack is 0"
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Sled Leg Press,2,447.53839223555,12,0,0,,"In Vit gym, prob rack is 0"
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Sled Leg Press,3,447.53839223555,12,0,0,,"In Vit gym, prob rack is 0"
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Seated Calf Raise,0,104.05818775132,20,0,0,,Free is 27.2
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Seated Calf Raise,1,104.05818775132,20,0,0,,Free is 27.2
2026-03-18 21:25:31,01 hours 00 minutes 00 seconds,,Seated Calf Raise,2,104.05818775132,20,0,0,,Free is 27.2
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Wrist prep,0,0,0,0,420,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Shoulders prep,0,0,0,0,420,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Core prep,0,0,0,0,0,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Band Assisted Pull Ups,0,0,8,0,0,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Band Assisted Pull Ups,1,0,5,0,0,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Band Assisted Pull Ups,2,20,6,0,0,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Band Assisted Pull Ups,3,20,7,0,0,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Band Assisted Pull Ups,4,20,6,0,0,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Inverted Row,0,0,8,0,0,,9th hole
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Inverted Row,1,0,8,0,0,,9th hole
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Inverted Row,2,0,8,0,0,,9th hole
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Inverted Row,3,0,9,0,0,,9th hole
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Dead Hang,0,0,0,0,60,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Dead Hang,1,0,0,0,60,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Dead Hang,2,0,0,0,60,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Hollow hold,0,0,0,0,55,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Hollow hold,1,0,0,0,55,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Hollow hold,2,0,0,0,55,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Dumbbell Curl,0,22.0462262185,12,0,0,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Dumbbell Curl,1,22.0462262185,12,0,0,,
2026-03-21 13:29:26,01 hours 01 minutes 45 seconds,,Dumbbell Curl,2,22.0462262185,12,0,0,,
2026-03-22 14:43:38,00 hours 30 minutes 00 seconds,,Running,0,0,0,4.828032,1800,,
2026-03-23 21:26:11,01 hours 00 minutes 00 seconds,,Wrist prep,0,0,0,0,420,,"Wrist circles, wrist rocks (on all fours), palm pulses, fingertip pushups on knees "
2026-03-23 21:26:11,01 hours 00 minutes 00 seconds,,Shoulders prep,0,0,0,0,420,,"Wall slides, scapula pushups, band external rotations, plank shoulder shrugs"
2026-03-23 21:26:11,01 hours 00 minutes 00 seconds,,Core prep,0,0,0,0,0,,"Dead bug, hollow hold, glute bridge hold"
2026-03-23 21:26:11,01 hours 00 minutes 00 seconds,,Face to wall handstand (45),0,0,0,0,30,,
2026-03-23 21:26:11,01 hours 00 minutes 00 seconds,,Face to wall handstand (45),1,0,0,0,30,,
2026-03-23 21:26:11,01 hours 00 minutes 00 seconds,,Face to wall handstand (45),2,0,0,0,30,,
